date,time,gas,selected_lag_s,row_lag,hdi_low_s,hdi_high_s,hdi_range_s,reliability_class,best_combination,edge_pinned,fallback_used,raw_covariance
2025-06-07,10:00,h2o,    0.9000,       9,  -10.0000,    6.6000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,10:00,gas4,    1.6000,      16,   -8.2000,    9.6000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,10:30,co2,    1.1000,      11,   -5.2000,   10.0000,   15.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,10:30,h2o,    0.4000,       4,  -10.0000,    6.4000,   16.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,10:30,gas4,   -4.2000,     -42,  -10.0000,    5.8000,   15.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,11:00,co2,   -1.1000,     -11,  -10.0000,    7.3000,   17.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,11:00,h2o,    2.7000,      27,   -9.1000,    8.3000,   17.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,11:00,gas4,   -5.6000,     -56,   -7.8000,   10.0000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,11:30,co2,    1.0000,      10,   -7.5000,   10.0000,   17.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,11:30,h2o,    4.1000,      41,  -10.0000,    6.2000,   16.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,11:30,gas4,    2.3000,      23,   -9.9000,    6.5000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,12:00,co2,   -1.2000,     -12,   -5.9000,    8.6000,   14.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,12:00,h2o,   -5.2000,     -52,   -8.3000,    7.4000,   15.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,12:00,gas4,   -1.0000,     -10,   -8.2000,    9.6000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,12:30,co2,   -3.0000,     -30,  -10.0000,    7.8000,   17.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,12:30,h2o,   -0.5000,      -5,  -10.0000,    8.0000,   18.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,12:30,gas4,    1.3000,      13,   -9.5000,    8.9000,   18.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,13:00,co2,    1.0000,      10,   -7.1000,    8.8000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,13:00,h2o,  -10.0000,    -100,  -10.0000,    7.3000,   17.3000,edge_pinned,tc,T,T,  -9999.000000
2025-06-07,13:00,gas4,   -1.8000,     -18,   -7.7000,   10.0000,   17.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,13:30,co2,    0.0000,       0,   -4.8000,    7.7000,   12.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,13:30,h2o,   -1.6000,     -16,   -6.8000,   10.0000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,13:30,gas4,   -1.3000,     -13,   -7.3000,    8.1000,   15.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,14:00,co2,   -2.1000,     -21,   -4.2000,   10.0000,   14.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,14:00,h2o,    0.2000,       2,   -7.5000,    6.6000,   14.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,14:00,gas4,    2.5000,      25,  -10.0000,    4.9000,   14.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,14:30,co2,   -6.4000,     -64,   -8.0000,    6.2000,   14.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,14:30,h2o,   -6.8000,     -68,   -8.7000,    4.6000,   13.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,14:30,gas4,    0.2000,       2,   -8.2000,    6.8000,   15.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,15:00,co2,    0.0000,       0,   -6.8000,   10.0000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,15:00,h2o,    1.6000,      16,   -5.7000,    8.7000,   14.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,15:00,gas4,   -3.4000,     -34,   -8.2000,    8.5000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,15:30,co2,   -2.4000,     -24,   -6.1000,    9.2000,   15.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,15:30,h2o,    0.3000,       3,   -7.6000,   10.0000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,15:30,gas4,    6.2000,      62,   -7.8000,    6.8000,   14.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,16:00,co2,   -5.3000,     -53,  -10.0000,    7.6000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,16:00,h2o,   -0.7000,      -7,   -4.5000,    5.8000,   10.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,16:00,gas4,   -3.4000,     -34,  -10.0000,    6.0000,   16.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,16:30,co2,   -1.0000,     -10,  -10.0000,    8.4000,   18.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,16:30,h2o,    1.9000,      19,   -7.0000,    8.9000,   15.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,16:30,gas4,    0.2000,       2,  -10.0000,    6.9000,   16.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,17:00,co2,    1.5000,      15,   -6.3000,   10.0000,   16.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,17:00,h2o,   -3.2000,     -32,   -6.7000,   10.0000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,17:00,gas4,    2.7000,      27,  -10.0000,    6.2000,   16.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,17:30,co2,   -5.7000,     -57,  -10.0000,    5.9000,   15.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,17:30,h2o,   -3.1000,     -31,   -6.9000,    5.9000,   12.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,17:30,gas4,   10.0000,     100,   -8.4000,   10.0000,   18.4000,edge_pinned,tc,T,T,  -9999.000000
2025-06-07,18:00,co2,    0.5000,       5,   -8.8000,    6.8000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,18:00,h2o,   -2.9000,     -29,   -6.5000,    9.8000,   16.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,18:00,gas4,   -2.5000,     -25,   -5.4000,    9.3000,   14.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,18:30,co2,   -2.8000,     -28,  -10.0000,    9.1000,   19.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,18:30,h2o,   -2.5000,     -25,   -6.4000,   10.0000,   16.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,18:30,gas4,    0.2000,       2,  -10.0000,    8.6000,   18.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,19:00,co2,    1.8000,      18,   -9.5000,    2.9000,   12.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,19:00,h2o,   -2.0000,     -20,  -10.0000,    7.8000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,19:00,gas4,   -5.1000,     -51,   -6.0000,    9.3000,   15.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,19:30,co2,   -2.0000,     -20,   -6.2000,    9.7000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,19:30,h2o,   -1.9000,     -19,  -10.0000,    6.2000,   16.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,19:30,gas4,    2.0000,      20,  -10.0000,    5.5000,   15.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,20:00,co2,   -3.4000,     -34,  -10.0000,    7.3000,   17.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,20:00,h2o,   -2.3000,     -23,   -9.7000,    9.3000,   19.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,20:00,gas4,    0.6000,       6,   -6.9000,   10.0000,   16.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,20:30,co2,   -1.8000,     -18,   -5.1000,    9.6000,   14.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,20:30,h2o,   -0.4000,      -4,   -4.3000,   10.0000,   14.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,20:30,gas4,    0.6000,       6,  -10.0000,    6.5000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,21:00,co2,    0.2000,       2,   -6.9000,   10.0000,   16.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,21:00,h2o,    1.1000,      11,  -10.0000,    4.7000,   14.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,21:00,gas4,    5.1000,      51,  -10.0000,    6.3000,   16.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,21:30,co2,   -0.1000,      -1,  -10.0000,    5.2000,   15.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,21:30,h2o,   -2.6000,     -26,  -10.0000,    6.9000,   16.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,21:30,gas4,   -0.7000,      -7,   -5.5000,    9.9000,   15.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,22:00,co2,   -1.8000,     -18,   -7.6000,    7.6000,   15.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,22:00,h2o,    0.4000,       4,  -10.0000,    7.6000,   17.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,22:00,gas4,    6.6000,      66,   -8.6000,    8.6000,   17.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,22:30,co2,   -8.4000,     -84,  -10.0000,    8.6000,   18.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-07,22:30,h2o,   -2.8000,     -28,   -6.1000,    8.0000,   14.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,22:30,gas4,   -3.8000,     -38,   -8.1000,    9.7000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,23:00,co2,    0.1000,       1,   -7.0000,   10.0000,   17.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-07,23:00,h2o,   -7.5000,     -75,   -9.4000,    8.3000,   17.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,23:00,gas4,   -6.5000,     -65,   -7.7000,    7.6000,   15.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-07,23:30,co2,    0.1000,       1,   -6.2000,    8.6000,   14.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-07,23:30,h2o,   10.0000,     100,   -7.8000,   10.0000,   17.8000,edge_pinned,tc,T,T,  -9999.000000
2025-06-07,23:30,gas4,    0.3000,       3,   -8.0000,    5.5000,   13.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,00:00,co2,    0.8000,       8,   -2.4000,    9.2000,   11.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,00:00,h2o,   -1.9000,     -19,   -9.4000,    4.4000,   13.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,00:00,gas4,   -1.2000,     -12,   -7.3000,    6.3000,   13.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,00:30,co2,    0.3000,       3,  -10.0000,    8.2000,   18.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,00:30,h2o,   -0.8000,      -8,   -4.6000,    9.7000,   14.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,00:30,gas4,    2.6000,      26,   -4.5000,    8.4000,   12.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,01:00,co2,   -2.0000,     -20,  -10.0000,    6.9000,   16.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,01:00,h2o,    1.8000,      18,   -3.1000,   10.0000,   13.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,01:00,gas4,   -1.4000,     -14,   -6.5000,   10.0000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,01:30,co2,    1.2000,      12,   -9.3000,   10.0000,   19.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,01:30,h2o,    2.5000,      25,  -10.0000,    7.1000,   17.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,01:30,gas4,   -2.0000,     -20,   -9.9000,    6.2000,   16.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,02:00,co2,   -2.1000,     -21,   -6.2000,    9.4000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,02:00,h2o,   -2.3000,     -23,  -10.0000,    7.8000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,02:00,gas4,   -0.4000,      -4,  -10.0000,    6.7000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,02:30,co2,   -1.2000,     -12,   -5.6000,   10.0000,   15.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,02:30,h2o,    3.2000,      32,   -6.7000,    6.9000,   13.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,02:30,gas4,   -0.9000,      -9,   -7.2000,    9.2000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,03:00,co2,    2.8000,      28,   -6.7000,    9.9000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,03:00,h2o,    5.6000,      56,  -10.0000,    5.8000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,03:00,gas4,   -0.5000,      -5,   -8.3000,    7.9000,   16.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,03:30,co2,   -2.6000,     -26,  -10.0000,    7.2000,   17.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,03:30,h2o,    4.1000,      41,  -10.0000,    9.4000,   19.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,03:30,gas4,   -0.4000,      -4,   -6.7000,    9.2000,   15.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,04:00,co2,   -2.2000,     -22,   -7.0000,    9.9000,   16.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,04:00,h2o,    7.0000,      70,   -6.2000,   10.0000,   16.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,04:00,gas4,   -0.1000,      -1,  -10.0000,    6.7000,   16.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,04:30,co2,   -3.5000,     -35,   -7.3000,   10.0000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,04:30,h2o,    2.3000,      23,   -9.2000,    7.5000,   16.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,04:30,gas4,    0.3000,       3,   -5.2000,   10.0000,   15.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,05:00,co2,    0.1000,       1,   -5.8000,    6.3000,   12.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,05:00,h2o,    3.0000,      30,  -10.0000,    6.7000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,05:00,gas4,   -1.1000,     -11,   -7.6000,    2.7000,   10.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,05:30,co2,   -0.2000,      -2,   -7.2000,   10.0000,   17.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,05:30,h2o,    3.0000,      30,   -7.2000,    7.7000,   14.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,05:30,gas4,   -1.6000,     -16,  -10.0000,    6.8000,   16.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,06:00,co2,   -3.4000,     -34,   -9.5000,    7.3000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,06:00,h2o,    1.0000,      10,  -10.0000,    6.7000,   16.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,06:00,gas4,   -0.2000,      -2,   -8.5000,    8.5000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,06:30,co2,   -1.4000,     -14,  -10.0000,    7.7000,   17.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,06:30,h2o,    0.9000,       9,  -10.0000,    7.7000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,06:30,gas4,   -1.0000,     -10,  -10.0000,    6.0000,   16.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,07:00,co2,   -4.3000,     -43,   -9.0000,    7.0000,   16.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,07:00,h2o,   -5.8000,     -58,   -7.1000,    7.9000,   15.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,07:00,gas4,    1.1000,      11,   -5.9000,    8.7000,   14.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,07:30,co2,   -6.6000,     -66,   -8.8000,    6.3000,   15.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,07:30,h2o,   -6.8000,     -68,   -7.0000,    7.6000,   14.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,07:30,gas4,   -5.3000,     -53,   -6.5000,   10.0000,   16.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,08:00,co2,   -0.3000,      -3,   -6.6000,   10.0000,   16.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,08:00,h2o,    2.6000,      26,   -7.2000,    2.8000,   10.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,08:00,gas4,    5.5000,      55,   -9.5000,    8.1000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,08:30,co2,   -4.6000,     -46,   -5.4000,   10.0000,   15.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,08:30,h2o,    1.3000,      13,   -6.4000,   10.0000,   16.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,08:30,gas4,    1.1000,      11,  -10.0000,    7.4000,   17.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,09:00,co2,    0.8000,       8,   -9.1000,    7.5000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,09:00,h2o,   -2.5000,     -25,   -6.8000,    9.0000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,09:00,gas4,   -1.5000,     -15,  -10.0000,    5.8000,   15.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,09:30,co2,   -0.8000,      -8,   -7.9000,   10.0000,   17.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,09:30,h2o,   -5.8000,     -58,   -9.1000,    6.7000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,09:30,gas4,   -6.1000,     -61,   -8.0000,   10.0000,   18.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,10:00,co2,    0.5000,       5,   -7.2000,    9.2000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,10:00,h2o,   -1.0000,     -10,   -9.2000,    6.9000,   16.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,10:00,gas4,    1.1000,      11,   -6.6000,    8.4000,   15.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,10:30,co2,    0.6000,       6,   -7.7000,   10.0000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,10:30,h2o,    2.7000,      27,  -10.0000,    6.2000,   16.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,10:30,gas4,   -2.5000,     -25,   -6.8000,    8.4000,   15.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,11:00,co2,   -1.5000,     -15,  -10.0000,    6.5000,   16.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,11:00,h2o,   -2.8000,     -28,   -7.0000,   10.0000,   17.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,11:00,gas4,    0.1000,       1,   -8.5000,    8.7000,   17.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,11:30,co2,   -2.5000,     -25,   -5.4000,   10.0000,   15.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,11:30,h2o,   -3.9000,     -39,   -8.3000,   10.0000,   18.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,11:30,gas4,   -4.6000,     -46,   -7.0000,   10.0000,   17.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,12:00,co2,   -3.7000,     -37,   -4.0000,   10.0000,   14.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,12:00,h2o,   -0.6000,      -6,   -6.9000,    9.1000,   16.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,12:00,gas4,    2.9000,      29,  -10.0000,    4.4000,   14.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,12:30,co2,   -1.8000,     -18,   -5.5000,   10.0000,   15.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,12:30,h2o,    3.4000,      34,   -4.2000,   10.0000,   14.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,12:30,gas4,   -2.7000,     -27,   -8.7000,    6.1000,   14.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,13:00,co2,   10.0000,     100,   -7.9000,   10.0000,   17.9000,edge_pinned,ct,T,T,  -9999.000000
2025-06-08,13:00,h2o,   -6.0000,     -60,   -9.9000,    6.9000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,13:00,gas4,    3.7000,      37,   -4.7000,    5.8000,   10.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,13:30,co2,   -1.6000,     -16,   -8.6000,    7.9000,   16.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,13:30,h2o,    0.6000,       6,   -7.0000,   10.0000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,13:30,gas4,   -2.0000,     -20,   -7.7000,   10.0000,   17.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,14:00,co2,   -2.9000,     -29,  -10.0000,    3.7000,   13.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,14:00,h2o,    5.1000,      51,   -9.2000,    8.1000,   17.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,14:00,gas4,   -0.9000,      -9,   -8.4000,    7.1000,   15.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,14:30,co2,   -4.3000,     -43,   -9.5000,    5.4000,   14.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,14:30,h2o,    2.8000,      28,  -10.0000,    5.4000,   15.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,14:30,gas4,   -0.5000,      -5,   -7.0000,    7.0000,   14.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,15:00,co2,   -2.9000,     -29,   -9.9000,    7.7000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,15:00,h2o,   -0.5000,      -5,  -10.0000,    6.5000,   16.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,15:00,gas4,    2.7000,      27,   -1.0000,    9.4000,   10.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,15:30,co2,    4.1000,      41,   -8.0000,   10.0000,   18.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,15:30,h2o,    1.7000,      17,   -5.4000,   10.0000,   15.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,15:30,gas4,   -2.6000,     -26,   -6.3000,    5.0000,   11.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,16:00,co2,    2.4000,      24,  -10.0000,    6.4000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,16:00,h2o,    1.6000,      16,   -8.1000,    7.5000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,16:00,gas4,   -1.8000,     -18,   -8.2000,    9.8000,   18.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,16:30,co2,   -1.7000,     -17,   -6.6000,   10.0000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,16:30,h2o,    0.2000,       2,   -5.0000,   10.0000,   15.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,16:30,gas4,    1.7000,      17,  -10.0000,    7.6000,   17.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,17:00,co2,    1.2000,      12,   -3.8000,    7.4000,   11.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,17:00,h2o,    0.7000,       7,  -10.0000,    7.9000,   17.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,17:00,gas4,   -0.6000,      -6,  -10.0000,    7.6000,   17.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,17:30,co2,    2.3000,      23,  -10.0000,    7.4000,   17.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,17:30,h2o,   -4.4000,     -44,   -6.4000,    4.7000,   11.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,17:30,gas4,   -1.7000,     -17,  -10.0000,    7.3000,   17.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,18:00,co2,   -0.2000,      -2,   -8.6000,    7.7000,   16.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-08,18:00,h2o,    5.2000,      52,  -10.0000,    8.8000,   18.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,18:00,gas4,    1.8000,      18,   -4.5000,    3.7000,    8.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,18:30,co2,   -6.7000,     -67,   -7.8000,    6.2000,   14.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,18:30,h2o,   -0.9000,      -9,   -7.4000,    6.2000,   13.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,18:30,gas4,    1.2000,      12,  -10.0000,    7.7000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-08,19:00,co2,    2.4000,      24,   -5.6000,   10.0000,   15.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-08,19:00,h2o,    0.4000,       4,   -7.5000,    8.9000,   16.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,19:00,gas4,   -1.0000,     -10,  -10.0000,    7.5000,   17.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-08,19:30,co2,    2.8000,      28,   -7.9000,   10.0000,   17.9000,prefiltered,tc,F,T,  -9999.000000
